"HID","UID","Name","CommonName","TaxID","Count","Rank","Group","Phylum","Class","Order","Family","Genus"
90327548,554925,"Anguilla dieffenbachii","Longfin eel",61127,9948,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
163576852,554956,"Galaxias","Galaxiids",51242,207,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163576853,554958,"Galaxias","Galaxiids",51242,16194,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163581984,554958,"Galaxias pullus or anomalus","Dusky or roundhead galaxias",10000099,1286,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163579352,554958,"Galaxias depressiceps or sp. teviot","Taieri or Teviot flathead galaxias",10000144,2980,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163576861,554961,"Galaxias","Galaxiids",51242,15405,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163581993,554961,"Galaxias pullus or anomalus","Dusky or roundhead galaxias",10000099,1913,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163579392,554961,"Galaxias depressiceps or sp. teviot","Taieri or Teviot flathead galaxias",10000144,557,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
111355767,554963,"Anguilla","Eels",7935,1059,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
111276366,554963,"Anguilla australis","Shortfin eel",7940,16333,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
111360985,554963,"Carassius auratus","Goldfish",7957,21,"species","Fish","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius"
111355772,554964,"Anguilla australis","Shortfin eel",7940,5711,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
170306808,554970,"Salmo","Trout",8028,948,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
170405407,554970,"Salmo trutta","Brown trout",8032,10639,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
170405406,554970,"Galaxias","Galaxiids",51242,26396,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
170307012,554970,"Anguilla dieffenbachii","Longfin eel",61127,4563,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
170405404,554970,"Galaxias brevipinnis","Koaro",66447,18881,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
170306806,554970,"Geotria australis","Pouched lamprey",71168,2054,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
170818784,554971,"Anguilla","Eels",7935,77,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
170308800,554971,"Salmo","Trout",8028,1164,"genus","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
170405415,554971,"Salmo trutta","Brown trout",8032,6121,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salmo"
170405421,554971,"Galaxias","Galaxiids",51242,13598,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
170308797,554971,"Anguilla dieffenbachii","Longfin eel",61127,49238,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
170405416,554971,"Galaxias brevipinnis","Koaro",66447,2449,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
170308806,554971,"Geotria australis","Pouched lamprey",71168,711,"species","Fish","Chordata","Hyperoartia","Petromyzontiformes","Geotriidae","Geotria"
111355784,554972,"Anguilla","Eels",7935,165,"genus","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
111277224,554972,"Anguilla australis","Shortfin eel",7940,9709,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
111278247,554974,"Anguilla australis","Shortfin eel",7940,2539,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
163576870,554979,"Galaxias","Galaxiids",51242,18822,"genus","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163582002,554979,"Galaxias pullus or anomalus","Dusky or roundhead galaxias",10000099,2046,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
163579442,554979,"Galaxias depressiceps or sp. teviot","Taieri or Teviot flathead galaxias",10000144,1675,"species","Fish","Chordata","Actinopteri","Galaxiiformes","Galaxiidae","Galaxias"
111279367,554984,"Anguilla australis","Shortfin eel",7940,8955,"species","Fish","Chordata","Actinopteri","Anguilliformes","Anguillidae","Anguilla"
111364593,554984,"Salvelinus fontinalis","Brook trout; brook char",8038,43,"species","Fish","Chordata","Actinopteri","Salmoniformes","Salmonidae","Salvelinus"
